StoryID,StoryText,StoryNext,StoryResult,StoryInterval,Sprite,AfterInterval,AcvUpdate,EndingTrigger
M26_24,"눈을 겨우 꿈뻑거리며 떠 보니 저 앞에 누군가의 형체가 흐릿하게 보이는 것 같습니다.$저건.. 아..아이작?!$$외마디 비명과 함께 벌떡 일어난 당신은 식은땀을 흘리며 주변을 둘러봅니다.$아이작은 온데간데 없고 손에는 종이더미만 잡히는군요.$$“... 너도 아이작이 걱정되긴 걱정되는구나.”$$이 목소리, 전 솔이군요.$$“그래 아이작이 쓰러지기 직전에 같이 있던 사람이 너였지?”$$아이작 이야기를 하는 전 솔의 표정이 꽤나 침울합니다.$겨우 정신을 차린 당신은 자세를 고쳐앉아 전 솔의 이야기를 듣습니다.$$""요즘 일어난 일들, 타이밍이 절묘해도 너무 절묘해. 마치 이번 습격사건으로 크게 한방 터트리려는 것 같아. 어쩌면 아이작과 나의 사이를 잘 아는 주변 누군가의 짓일수도…""$$이제는 주변 사람들까지 믿을 수 없다니 어쩌다 이렇게 된 걸까요.$$갑자기 전 솔이 허리춤에서 칼을 뽑습니다.",m26_27,-,0,null,-,-,0
M26_25,"""으응? 야, 정신차려!! 너한테 주려고 꺼낸 거야. 그래도 너 덕에 간만에 웃는다!""$$전솔이 유연한 손놀림으로 검을 휘릭 돌려 건네줍니다.$$“자 받아 선물이야. 솔직히 내가 무력까지 써서 좀 무서웠을 텐데… 그래도 믿고 이야기 끝까지 들어줘서 고맙다고!”$$자세히 보니 그리 길진 않은 목검이군요.$손잡이에는 한자로 무언가 써져 있고, 칼날에는 알 수 없는 문자가 잔뜩 새겨져 있습니다.$$“이건 사인검 이라고 해. 우리 가문에서 대대로 내려오는 가보 중 하나지.”",m26_28,-,0,42,-,-,0
M26_26,"“소중한 친구한테는 그만큼 나에게도 소중한 걸 줘야하지 않겠어?”$$전 솔이 배시시 웃으며 말합니다.$하긴, 어쩌면 전 솔은 당신이 보자마자 도망쳤을거라고 생각했을지도 모릅니다.$요즘 전 솔에 대한 여론이 나빠졌으니 말이죠.$왠지 여기서 시간을 더 끌다간 누군가에게 발각될 것 같군요. 이를테면 청소직원이라던가… $당신은 전 솔과 헤어진 뒤 급히 폐휴지함을 빠져나옵니다.",m26_29,-,0,null,-,-,0
M26_27,"휘릭-!$$음, 뭐죠?$뒤돌아봐도 아무도 없습니다. 날쌔기도 하군요.$이와중에 뭔가 이상하게 갉아먹힌 나뭇잎 하나가 당신의 눈에 들어옵니다.$글씨 모양으로 갉아먹힌 것 같은데… 폐휴지함?!",m26_30,-,0,null,-,-,0
M26_28,잠시만요. 생각해보니 학교 지하 계단 밑에는 폐휴지 창고가 하나 있습니다.$의외로 모르는 사람들이 많은 곳이죠. 이건 신호입니다!,m26_31&m26_32,-,0,null,-,-,0
M26_29,"윽 꼭 여기서 만나야 했을까요… 좁아터진 데다가 곰팡이 냄새가 진동합니다.$서서히 상자더미 사이에 앉아있는 누군가의 형체가 보입니다.$$“역시, 너라면 내 신호를 알아차릴 줄 알았어. 하필 이렇게 더러운 곳으로 불러내서 미안해. 알다시피 요즘 사방이 보는 눈 투성이여서 말이지.”$$아, 전 솔이군요.$잠시만요, 이렇게 으슥한 곳에서 단 둘이 만나도 괜찮은 걸까요..?",m26_33,-,0,null,-,-,0
M26_30,"“음? 당연히 알고 있을 거라 생각했는데? 그래, 아이작이 쓰러지기 직전에 같이 있던 사람이 너였지?”$$아이작 이야기를 하는 전 솔의 표정이 꽤나 어둡습니다.$설마 진짜로 그녀가 아이작을…?$순간 아찔한 느낌에 당신은 몇 걸음 물러섭니다.$$“빨리 말해줘, 그날 도대체 누가 아이작을 그렇게 만든거지? 어떻게 생겼는지는 기억해? 심문 때문에 병원으로 찾아가 보지도 못하고 소식도 제대로 못들었어. 지금은…괜찮은거지..?”$$전 솔이 이렇게 안절부절하는 모습은 처음 봅니다.$원래 계획대로 더 추궁했다간 오히려 그녀에게 상처만 되었을지도 모르겠군요.$$""요즘 일어난 일들, 타이밍이 절묘해도 너무 절묘해. 마치 이번 습격사건으로 크게 한방 터트리려는 것 같아… 어쩌면 아이작과 나의 사이를 잘 아는 주변 누군가의 짓일수도…""$$이제는 주변 사람들까지 믿을 수 없다니 어쩌다 이렇게 된 걸까요…$$갑자기 전 솔이 허리춤에서 칼을 뽑습니다.",m26_34,-,0,null,-,-,0
M26_31,"""으응? 야, 정신차려!! 너한테 주려고 꺼낸 거야. 그래도 너 덕에 간만에 웃는다!""$$전솔이 유연한 손놀림으로 검을 휘릭 돌려 건네줍니다.$$“자 받아 선물이야. 솔직히 날 만나는게 좀 꺼려지기도 했을 텐데… 그래도 믿고 이렇게 만나줘서 고맙다고!”$$자세히 보니 그리 길진 않은 목검이군요.$손잡이에는 한자로 무언가 써져 있고, 칼날에는 알 수 없는 문자가 잔뜩 새겨져 있습니다.$$“이건 사인검 이라고 해. 우리 가문에서 대대로 내려오는 가보 중 하나지.”",m26_35,-,0,42,-,-,0
M26_32,“소중한 친구한테는 그만큼 나에게도 소중한 걸 줘야하지 않겠어?”$$전 솔이 배시시 웃으며 말합니다.$괜히 다른 사람 말에 휘둘려 전 솔을 의심한 것이 갑자기 후회됩니다.$동고동락한 친구를 함부로 의심하다니…$왠지 여기서 시간을 더 끌다간 누군가에게 발각될 것 같군요. 이를테면 청소직원이라던가… $당신은 전솔과 해어진 뒤 급히 폐휴지함을 빠져나옵니다.,m26_36,-,0,null,-,-,0
M26_33,"누가 보냈는지도 모르는 신호를 꼭 따라가야 할까요?$그러다 진짜로 해코지당하면 어쩌려구요!$기묘한 나뭇잎을 애써 못본 척 하며 빠르게 발걸음을 옮깁니다.$찝찝한 느낌에 손을 보니 이런, 흙과 뭔가 끈적한 것들이 묻어 있습니다. 잎을 만졌기 때문이겠죠.$$화장실에서 손을 씻던 당신은 뭔가 위화감이 느껴집니다.$고개를 들어야 하나 말아야 하나 고민하던 중… 갑자기 뒷통수가 울리는 느낌과 함께 눈앞이 까매집니다.",m26_37,-,0,null,-,-,0
M26_34,"아아 낯선 천장이다… 뭔가 바스락거리는 보니, 결국 폐휴지함인 것 같습니다.$눈을 겨우겨우 떠 보니 누군가의 형체가 보입니다.$$“결국은 힘을 쓰게 만드는구만. 너마저도 내가 못미덥니?!”$이 익살스러운 목소리, 전 솔이군요.$잠시만요, 이렇게 으슥한 곳에서 단 둘이 만나도 괜찮은 걸까요..?",m26_38,-,0,null,-,-,0
M26_35,"“음? 당연히 알고 있을 거라 생각했는데? 그래 아이작이 쓰러지기 직전에 같이 있던 사람이 너였지?”$$아이작 이야기를 하는 전 솔의 표정이 꽤나 어둡습니다.$설마 진짜로 그녀가 아이작을…? 순간 아찔한 느낌에 당신은 몇 걸음 물러섭니다.$$“빨리 말해줘, 그날 도대체 누가 아이작을 그렇게 만든거지? 어떻게 생겼는지는 기억해? 심문 때문에 병원으로 찾아가 보지도 못하고 소식도 제대로 못들었어. 지금은…괜찮은거지..?”$$전 솔이 이렇게 안절부절하는 모습은 처음 봅니다. 원래 계획대로 더 추궁했다간 오히려 그녀에게 상처만 되었을지도 모르겠군요.$$""요즘 일어난 일들, 타이밍이 절묘해도 너무 절묘해. 마치 이번 습격사건으로 크게 한방 터트리려는 것 같아… 어쩌면 아이작과 나의 사이를 잘 아는 주변 누군가의 짓일수도…""$$이제는 주변 사람들까지 믿을 수 없다니 어쩌다 이렇게 된 걸까요…$$갑자기 전 솔이 허리춤에서 칼을 뽑습니다.",m26_39,-,0,null,-,-,0
M26_36,"""으응? 야, 정신차려!! 너한테 주려고 꺼낸 거야. 그래도 너 덕에 간만에 웃는다!”$$전 솔이 유연한 손놀림으로 검을 휘릭 돌려 건네줍니다.$$“자 받아 선물이야. 솔직히 내가 무력까지 써서 좀 무서웠을 텐데… 그래도 믿고 이야기 끝까지 들어줘서 고맙다고!”$$자세히 보니 그리 길진 않은 목검이군요.$손잡이에는 한자로 무언가 써져 있고, 칼날에는 알 수 없는 문자가 잔뜩 새겨져 있습니다.$$“이건 사인검 이라고 해. 우리 가문에서 대대로 내려오는 가보 중 하나지.""",m26_40,-,0,42,-,-,0
M26_37,“소중한 친구한테는 그만큼 나에게도 소중한 걸 줘야하지 않겠어?”$$전 솔이 배시시 웃으며 말합니다.$괜히 다른 사람 말에 휘둘려 전 솔을 의심한 것이 갑자기 후회됩니다.$동고동락한 친구를 함부로 의심하다니…$왠지 여기서 시간을 더 끌다간 누군가에게 발각될 것 같군요. 이를테면 청소직원이라던가… $당신은 전솔과 해어진 뒤 급히 폐휴지함을 빠져나옵니다.,m26_41,-,0,null,-,-,0
M26_38,"이런이런, 옷이 완전히 쓰레기가 되었습니다. 오늘 빤 옷인데… 먼지를 황급히 털어내는 와중에 누군가가 당신의 어깨를 잡습니다.",m26_42&m26_43,-,0,null,-,-,0
M26_39,"뒤를 돌아보니 검은 두루마기와 중절모를 쓴 사내가 눈에 들어옵니다.$검은 사내는 갑자기 소매에서 손바닥만한 마패를 꺼내 보여줍니다.$$“특별수사국에서 파견된 OOO요원 이라고 한다. {name}, 잠시 따라올 수 있겠나?”",m26_44&m26_45,-,0,null,-,-,0
M26_40,"“{name}, 아카데미 4학년, 민회 소속 중립지대 대표, 아이작과 친분이 있던 사람 중 한 명, 수강 신청을 실패해 오늘은 오후 6시 수업 하나 외에는 아무것도 없음. 여기서 발뺌해봤자 소용 없다. 따라와.”$$윽, 뭔가 발가벗겨진 기분입니다.",m26_46,-,0,null,-,-,0
M26_41,"“{name}, 아카데미 4학년, 민회 소속 중립지대 대표, 아이작과 친분이 있던 사람 중 한명. 아카데미 학생 씩이나 되는 사람이 겨우 이런 유치한 변명을 대다니.”$$아무리 그래도 초면에 반말이라니, 기분이 갑자기 더러워집니다.",m26_47,-,0,null,-,35#+1,0
M26_42,"수사요원이란 사내는 경직된 표정을 살짝 풀더니 말합니다.$$“이런. 아직 학생인데 너무 겁을 줬나? 걱정할 것 없다. 아는 사실대로 딱 ‘3가지’질문에만 제대로 대답해주면 되니까.”$$소문이 또 이상하게 돌지는 않을까 고민하던 와중, 요원이 붓을 꺼내 갑자기 벽을 선을 긋습니다.",m26_48,-,0,null,-,-,0
M26_43,"무언가 부서지는 소리와 함께 붓자국이 크게 벌어지더니, 사람 한명이 충분히 드나들 수 있을 만큼 커집니다.$$“따라와.”$$조심스레 몸집만해진 붓자국에 발을 걸치니, 어느새 당신은 한 심문실에 들어와 있습니다.$$“좋아 그럼 첫 번째 질문이다. 습격 직전에 아이작과 너는 무슨 상황이었고, 어떤 이야기를 하고 있었지?”",m26_49&m26_50&m26_51,-,0,43,-,-,0
M26_44,“최근… 이라. 좀 더 자세히 이야기하고 싶진 않은 건가?”$$수사관은 불만족스러운듯 펜으로 책상을 두드리다 말합니다.$$“일단 다음 질문이다.”,m26_52,-,0,null,-,-,0
M26_45,“역시 예상대로인가.”$$수사관은 뭔가를 열심히 적으며 말합니다.$$“좋아 일단 다음 질문으로 넘어간다.”,m26_53,-,0,null,-,-,0
M26_46,“농담은 때와 장소를 가려줬으면 하는데.”$$수사관이 한숨을 내뱉습니다.$$“다음 질문으로 이만 넘어가지.”,m26_54,-,0,null,-,-,0
M26_47,"“두번째 질문이다. 아까 폐휴지함에서 전 솔을 도대체 무슨 목적으로 만난 거지? 그리고 어떤 이야기를 하고 있었지?”$$분명 그곳이라면 아무도 눈치채지 못할 거라고 생각했는데, 바로 들키는군요.$이제와서 발뺌하긴 쉽지 않겠습니다.",m26_55&m26_56,-,0,null,-,-,0
M26_48,"“두번째 질문이다. 아까 폐휴지함에서 전 솔을 도대체 무슨 목적으로 만난 거지? 그리고 어떤 이야기를 하고 있었지?”$$분명 그곳이라면 아무도 눈치채지 못할 거라고 생각했는데, 바로 들키는군요.$이제와서 발뺌하긴 쉽지 않겠습니다.",m26_57&m26_58,-,0,null,-,-,0
M26_49,"“두번째 질문이다. 아까 폐휴지함에서 전 솔을 도대체 무슨 목적으로 만난 거지? 그리고 어떤 이야기를 하고 있었지?”$$분명 그곳이라면 아무도 눈치채지 못할 거라고 생각했는데, 바로 들키는군요. 이제와서 발뺌하긴 쉽지 않겠습니다.",m26_59&m26_60,-,0,null,-,-,0
M26_50,“전 솔이 먼저 연락이라… 어떻게 신고가 안들어왔지?”$$세상에… 누구와 연락하는지까지 보고 있었다니.$전 솔 뿐만 아니라 당신마저도 행동 하나하나를 감시당할 수 있단 생각에 소름이 돋습니다.$$“자 이제 마지막 질문만 남았다.”,m26_61,-,0,null,-,-,0
M26_51,"“우연…? 그것도 폐휴지함에서?”$$윽 괜히 돌려서 말한 것 같습니다.$따지고 보면 틀린 말은 아닌데, 설마 더 의심할까요?$$“마지막 질문이다.”",m26_62,-,0,null,-,-,0
M26_52,“전 솔이 먼저 연락이라… 어떻게 신고가 안들어왔지?”$$세상에… 누구와 연락하는지까지 보고 있었다니.$전 솔 뿐만 아니라 당신마저도 행동 하나하나를 감시당할 수 있단 생각에 소름이 돋습니다.$$“자 이제 마지막 질문만 남았다.”,m26_63,-,0,null,-,-,0
M26_53,"“우연…? 그것도 폐휴지함에서?”$$윽 괜히 돌려서 말한 것 같습니다.$따지고 보면 틀린 말은 아닌데, 설마 더 의심할까요?$$“마지막 질문이다.”",m26_64,-,0,null,-,-,0
M26_54,“전 솔이 먼저 연락이라… 어떻게 신고가 안들어왔지?”$$세상에… 누구와 연락하는지까지 보고 있었다니.$전 솔 뿐만 아니라 당신마저도 행동 하나하나를 감시당할 수 있단 생각에 소름이 돋습니다.$$“자 이제 마지막 질문만 남았다.”,m26_65,-,0,null,-,-,0
M26_55,"“우연…? 그것도 폐휴지함에서?”$$윽 괜히 돌려서 말한 것 같습니다.$따지고 보면 틀린 말은 아닌데, 설마 더 의심할까요?$$“마지막 질문이다.”",m26_66,-,0,null,-,-,0
M26_56,“드디어 마지막 질문만 남았다 {name}. 너는 지금 아카데미에서 일어나고 있는 일에 얼마나 개입할 생각이지?”$$이건 또 무슨 의도의 질문이죠?$적인지 동지인지 알 수 없는 질문에 당신은 머릿속이 복잡해집니다.$$“빨리 대답해줬으면 하는데.”,m26_67&m26_68,-,0,null,-,-,0
M26_57,“드디어 마지막 질문만 남았다 {name}. 너는 지금 아카데미에서 일어나고 있는 일에 얼마나 개입할 생각이지?”$$이건 또 무슨 의도의 질문이죠?$적인지 동지인지 알 수 없는 질문에 당신은 머릿속이 복잡해집니다.$$“빨리 대답해줬으면 하는데.”,m26_69&m26_70,-,0,null,-,-,0
M26_58,“드디어 마지막 질문만 남았다 {name}. 너는 지금 아카데미에서 일어나고 있는 일에 얼마나 개입할 생각이지?”$$이건 또 무슨 의도의 질문이죠?$적인지 동지인지 알 수 없는 질문에 당신은 머릿속이 복잡해집니다.$$“빨리 대답해줬으면 하는데.”,m26_71&m26_72,-,0,null,-,-,0
M26_59,“드디어 마지막 질문만 남았다 {name}. 너는 지금 아카데미에서 일어나고 있는 일에 얼마나 개입할 생각이지?”$$이건 또 무슨 의도의 질문이죠?$적인지 동지인지 알 수 없는 질문에 당신은 머릿속이 복잡해집니다.$$“빨리 대답해줬으면 하는데.”,m26_73&m26_74,-,0,null,-,-,0
